Input,Time
971,14.548
972,15.556
973,13.557
974,13.585
975,15.035
976,13.026
977,13.341
978,14.048
979,13.909
980,13.647
981,15.421
982,12.974
983,12.183
984,12.969
985,13.897
986,13.662
987,14.198
988,14.208
989,15.041
990,14.38
991,13.989
992,13.628
993,14.437
994,14.712
995,14.76
996,14.662
997,14.54
998,15.133
999,14.831
1000,14.743
1001,14.662
1002,14.759
1003,14.538
1004,13.643
1005,15.082
1006,14.389
1007,12.628
1008,14.492
1009,13.867
1010,13.779
1011,13.884
1012,13.488
1013,12.876
1014,13.727
1015,14.015
1016,13.882
1017,13.909
1018,13.513
1019,13.899
1020,14.486
1021,13.812
1022,14.594
1023,19.498
1024,21.785
1025,16.078
1026,15.925
1027,16.263
1028,16.985
1029,15.995
1030,15.295
1031,18.623
1032,15.479
1033,21.454
1034,15.052
1035,14.862
1036,16.15
1037,15.926
1038,16.016
1039,15.538
1040,15.766
1041,15.806
1042,15.521
1043,15.617
1044,15.485
1045,15.828
1046,20.406
1047,16.796
1048,23.816
1049,16.591
1050,23.192
1051,20.584
1052,17.66
1053,16.486
1054,17.06
1055,15.294
1056,16.346
1057,16.82
1058,15.034
1059,15.436
1060,15.217
1061,15.439
1062,15.19
1063,15.639
1064,15.868
1065,15.03
1066,14.72
1067,14.701
1068,15.357
1069,15.091
1070,15.241
1071,15.01
1072,15.343
1073,15.236
1074,15.173
1075,15.479
1076,16.428
1077,16.169
1078,15.707
1079,15.781
1080,15.78
1081,14.941
1082,15.285
1083,16.286
1084,15.937
1085,15.842
1086,15.724
1087,15.541
1088,15.925
1089,15.564
1090,15.202
1091,15.492
1092,15.633
1093,14.486
1094,14.124
1095,15.017
1096,15.046
1097,13.803
1098,14.476
1099,15.869
1100,14.688
1101,15.034
1102,15.215
1103,15.572
1104,16.219
1105,16.268
1106,15.833
1107,15.965
1108,15.159
1109,15.576
1110,16.705
1111,17.313
1112,26.783
1113,23.311
1114,20.532
1115,18.376
1116,18.127
1117,18.572
1118,26.378
1119,19.216
1120,19.244
1121,18.625
1122,18.618
1123,20.722
1124,22.136
1125,20.452
1126,29.459
1127,20.744
1128,27.174
1129,30.859
1130,26.254
1131,21.535
1132,24.782
1133,22.061
1134,20.471
1135,25.399
1136,19.781
1137,19.662
1138,18.517
1139,18.337
1140,18.067
1141,17.649
1142,16.884
1143,16.944
1144,18.207
1145,16.302
1146,15.822
1147,16.563
1148,15.751
1149,15.396
1150,16.299
1151,17.08
1152,16.969
1153,17.326
1154,17.44
1155,17.379
1156,17.055
1157,17.381
1158,16.572
1159,16.41
1160,16.869
1161,17.201
1162,15.357
1163,15.74
1164,16.904
1165,16.325
1166,16.156
1167,15.951
1168,15.488
1169,14.991
1170,17.176
1171,15.045
1172,16.994
1173,17.135
1174,17.138
1175,17.834
1176,17.486
1177,17.386
1178,21.334
1179,29.988
1180,25.302
1181,23.911
1182,21.004
1183,19.275
1184,19.403
1185,20.876
1186,21.386
1187,28.267
1188,20.634
1189,20.341
1190,23.345
1191,21.557
1192,23.012
1193,23.403
1194,21.936
1195,32.689
1196,31.817
1197,22.12
1198,23.949
1199,21.975
1200,23.082
1201,22.609
1202,19.926
1203,20.621
1204,22.721
1205,19.993
1206,19.39
1207,19.539
1208,22.803
1209,23.668
1210,19.953
1211,20.11
1212,19.561
1213,19.693
1214,19.494
1215,20.784
1216,22.24
1217,19.545
1218,19.745
1219,22.223
1220,21.855
1221,19.863
1222,20.14
1223,20.228
1224,22.038
1225,22.074
1226,20.223
1227,19.557
1228,20.545
1229,21.951
1230,21.586
1231,19.547
1232,19.453
1233,20.331
1234,20.365
1235,21.541
1236,21.277
1237,19.843
1238,22.542
1239,21.607
1240,23.186
1241,20.2
1242,20.037
1243,21.898
1244,21.873
1245,19.478
1246,21.328
1247,22.09
1248,20.495
1249,20.239
1250,22.623
1251,20.477
1252,20.267
1253,20.313
1254,20.761
1255,20.483
1256,22.976
1257,21.132
1258,20.017
1259,20.561
1260,20.258
1261,23.048
1262,20.964
1263,20.264
1264,20.34
1265,21.628
1266,25.149
1267,20.459
1268,24.475
1269,24.865
1270,38.581
1271,31.059
1272,24.821
1273,21.366
1274,22.896
1275,23.182
1276,20.618
1277,21.029
1278,23.631
1279,21.488
1280,22.485
1281,22.859
1282,20.907
1283,27.492
1284,21.491
1285,22.019
1286,26.08
1287,28.585
1288,29.251
1289,22.668
1290,24.827
1291,22.522
1292,21.958
1293,23.775
1294,21.698
1295,21.396
1296,24.171
1297,21.626
1298,21.441
1299,21.576
1300,23.692
1301,20.596
1302,21.357
1303,21.209
1304,22.796
1305,21.137
1306,22.41
1307,21.273
1308,24.328
1309,21.011
1310,21.004
1311,22.721
1312,20.844
1313,20.281
1314,21.08
1315,22.418
1316,22.88
1317,20.567
1318,20.768
1319,26.145
1320,20.986
1321,21.609
1322,23.764
1323,22.273
1324,21.425
1325,25.127
1326,21.441
1327,24.732
1328,22.489
1329,21.248
1330,23.805
1331,25.868
1332,24.789
1333,22.054
1334,21.487
1335,27.981
1336,22.716
1337,22.671
1338,22.853
1339,24.531
1340,22.004
1341,23.04
1342,21.065
1343,24.967
1344,23.064
1345,25.742
1346,24.361
1347,21.627
1348,21.83
1349,24.371
1350,22.157
1351,24.341
1352,22.598
1353,21.72
1354,25.019
1355,21.958
1356,22.848
1357,24.766
1358,30.01
1359,34.356
1360,24.355
1361,24.46
1362,23.052
1363,22.526
1364,22.913
1365,22.672
1366,22.596
1367,23.568
1368,24.155
1369,24.46
1370,24.264
1371,24.082
1372,22.389
1373,22.993
1374,22.876
1375,22.837
1376,23.063
1377,21.522
1378,22.399
1379,22.029
1380,23.843
1381,21.317
1382,21.449
1383,22.019
1384,26.367
1385,34.178
1386,35.655
1387,24.999
1388,24.381
1389,23.028
1390,24.455
1391,23.017
1392,23.09
1393,24.446
1394,23.342
1395,25.165
1396,24.671
1397,24.914
1398,28.116
1399,25.609
1400,29.162
1401,31.529
1402,32.16
1403,26.358
1404,26.22
1405,24.219
1406,26.131
1407,23.679
1408,24.464
1409,23.16
1410,26.267
1411,23.26
1412,26.019
1413,24.923
1414,24.721
1415,23.591
1416,23.606
1417,25.404
1418,23.036
1419,23.13
1420,22.43
1421,23.705
1422,22.438
1423,22.655
1424,24.047
1425,23.005
1426,24.956
1427,21.585
1428,26.505
1429,28.812
1430,26.861
1431,23.351
1432,26.918
1433,23.059
1434,28.498
1435,25.22
1436,23.342
1437,24.596
1438,24.54
1439,23.053
1440,25.593
1441,23.144
1442,22.453
1443,24.506
1444,22.836
1445,22.775
1446,24.621
1447,23.492
1448,24.332
1449,23.071
1450,22.719
1451,25.384
1452,22.431
1453,22.806
1454,26.663
1455,23.39
1456,25.384
1457,22.173
1458,23.604
1459,25.402
1460,23.531
1461,25.196
1462,22.888
1463,22.854
