Input,Time
2017,32.234
2018,32.765
2019,33.025
2020,33.403
2021,31.854
2022,31.902
2023,32.788
2024,33.246
2025,33.636
2026,34.916
2027,35.331
2028,26.934
2029,28.188
2030,30.177
2031,29.97
2032,33.216
2033,32.574
2034,30.54
2035,31.627
2036,31.696
2037,31.891
2038,32.324
2039,33.001
2040,33.582
2041,36.382
2042,34.546
2043,34.137
2044,34.193
2045,33.856
2046,34.04
2047,34.232
2048,34.768
2049,35.923
2050,35.574
2051,41.144
2052,36.755
2053,36.994
2054,36.861
2055,36.552
2056,37.208
2057,36.336
2058,36.949
2059,35.57
2060,36.1
2061,33.198
2062,33.368
2063,34.637
2064,35.173
2065,34.93
2066,35.417
2067,34.775
2068,34.963
2069,34.598
2070,33.63
2071,33.055
2072,33.703
2073,34.212
2074,28.108
2075,30.765
2076,30.257
2077,31.282
2078,31.825
2079,31.349
2080,33.26
2081,34.18
2082,30.037
2083,31.061
2084,31.405
2085,32.425
2086,32.593
2087,32.427
2088,32.648
2089,36.782
2090,34.97
2091,34.164
2092,35.562
2093,36.372
2094,34.968
2095,35.285
2096,38.114
2097,34.166
2098,35.144
2099,33.749
2100,33.94
2101,34.036
2102,33.97
2103,34.349
2104,36.958
2105,35.567
2106,36.042
2107,35.821
2108,37.47
2109,37.614
2110,39.26
2111,36.872
2112,37.94
2113,38.731
2114,37.795
2115,36.264
2116,36.123
2117,39.549
2118,27.844
2119,31.045
2120,31.938
2121,32.235
2122,31.681
2123,31.53
2124,31.136
2125,32.421
2126,31.586
2127,33.836
2128,32.607
2129,33.152
2130,33.322
2131,33.43
2132,33.356
2133,34.581
2134,34.855
2135,34.246
2136,36.381
2137,34.759
2138,40.859
2139,35.926
