Input,Time
1684,27.666
1685,25.665
1686,27.496
1687,25.626
1688,27.013
1689,27.398
1690,26.727
1691,26.973
1692,28.189
1693,27.187
1694,26.545
1695,26.53
1696,26.879
1697,27.32
1698,25.706
1699,27.078
1700,27.771
1701,25.679
1702,27.36
1703,27.92
1704,26.46
1705,27.254
1706,25.968
1707,27.606
1708,27.816
1709,27.704
1710,27.916
1711,27.957
1712,26.702
1713,27.519
1714,27.693
1715,27.025
1716,27.845
1717,28.161
1718,27.303
1719,28.793
1720,31.386
1721,43.752
1722,30.886
1723,30.481
1724,28.511
1725,28.556
1726,30.83
1727,29.199
1728,27.501
1729,28.737
1730,28.919
1731,40.209
1732,30.126
1733,35.386
1734,40.676
1735,35.361
1736,31.5
1737,29.304
1738,29.847
1739,28.748
1740,28.745
1741,27.853
1742,28.595
1743,28.767
1744,29.209
1745,27.463
1746,27.259
1747,26.854
1748,28.381
1749,27.815
1750,27.677
1751,28.382
1752,28.142
1753,27.775
1754,29.684
1755,28.549
1756,26.805
1757,28.771
1758,27.662
1759,26.34
1760,26.964
1761,26.616
1762,27.733
1763,27.698
1764,26.603
1765,27.288
1766,27.204
1767,29.215
1768,27.649
1769,29.18
1770,27.556
1771,27.423
1772,27.869
1773,27.641
1774,28.01
1775,26.602
1776,30.283
1777,27.539
1778,26.479
1779,27.255
1780,26.847
1781,27.345
1782,27.557
1783,27.244
1784,27.661
1785,27.301
1786,27.968
1787,27.864
1788,27.462
1789,28.728
1790,27.685
1791,27.782
1792,27.539
1793,27.575
1794,28.002
1795,27.9
1796,27.247
1797,30.26
1798,39.741
1799,33.279
1800,28.915
1801,28.743
1802,29.354
1803,29.48
1804,28.838
1805,28.867
1806,28.306
1807,33.719
1808,28.947
1809,31.906
1810,31.748
1811,35.875
1812,41.043
1813,34.465
1814,30.752
1815,30.533
1816,30.311
1817,30.372
1818,31.058
1819,28.603
1820,30.073
1821,29.975
1822,29.493
1823,30.264
1824,28.799
1825,28.594
1826,29.399
1827,28.959
1828,30.778
1829,28.923
1830,31.373
1831,29.269
1832,30.212
1833,29.391
1834,30.036
1835,28.871
1836,28.47
1837,29.446
1838,29.405
1839,41.825
1840,31.129
1841,29.41
1842,31.22
1843,29.264
1844,29.405
1845,30.228
1846,29.87
1847,28.015
1848,28.385
1849,27.854
1850,28.827
1851,28.552
1852,29.23
1853,28.488
1854,28.254
1855,28.493
1856,28.353
1857,28.329
1858,28.494
1859,27.899
1860,27.665
1861,27.965
1862,29.279
1863,28.177
1864,28.292
1865,28.598
1866,29.482
1867,32.865
1868,28.23
1869,27.937
1870,31.278
1871,38.719
1872,40.717
1873,35.926
1874,30.841
1875,31.614
1876,30.955
1877,30.04
1878,30.305
1879,30.387
1880,31.113
1881,31.373
1882,33.046
1883,30.862
1884,31.546
1885,45.478
1886,36.21
1887,33.974
1888,34.201
1889,31.982
1890,33.421
1891,31.5
1892,31.868
1893,31.909
1894,31.162
1895,33.743
1896,30.805
1897,30.38
1898,30.778
1899,31.543
1900,30.8
1901,29.415
1902,30.733
1903,31.324
1904,30.497
1905,31.814
1906,31.24
1907,31.065
1908,30.895
1909,30.139
1910,31.496
1911,33.535
1912,32.799
1913,31.25
1914,30.443
1915,31.439
1916,30.956
1917,31.481
1918,30.227
1919,30.919
1920,31.811
1921,32.632
1922,31.68
1923,31.794
1924,34.08
1925,31.515
1926,33.14
1927,31.817
1928,32.743
1929,31.163
1930,30.15
1931,30.996
1932,30.959
1933,31.35
1934,33.28
1935,32.952
1936,39.783
1937,31.723
1938,31.715
1939,32.47
1940,31.611
1941,36.977
1942,42.584
1943,34.033
1944,33.391
1945,31.885
1946,32.905
1947,32.403
1948,32.441
1949,34.086
1950,33.566
1951,37.296
1952,37.522
1953,33.292
1954,39.616
1955,38.884
1956,34.398
1957,34.246
1958,32.973
1959,33.508
1960,33.082
1961,34.358
1962,32.926
1963,32.31
1964,32.625
1965,31.942
1966,32.042
1967,31.267
1968,31.042
1969,32.018
1970,31.479
1971,31.965
1972,32.034
1973,31.729
1974,32.262
1975,32.73
1976,32.029
1977,33.494
1978,31.738
1979,47.372
1980,41.066
1981,34.251
1982,34.624
1983,33.115
1984,33.122
1985,32.259
1986,33.186
1987,32.965
1988,31.473
1989,32.233
1990,33.818
1991,33.168
1992,32.439
1993,31.901
1994,31.909
1995,32.714
1996,33.429
1997,32.964
1998,34.909
1999,33.781
2000,31.398
2001,32.971
2002,33.245
2003,33.166
2004,34.308
2005,33.259
2006,34.359
2007,34.291
2008,39.627
2009,40.737
2010,34.864
2011,36.54
2012,32.308
2013,34.011
2014,32.427
2015,32.878
2016,33.821
2017,38.6
2018,32.749
2019,36.98
2020,33.878
2021,33.205
2022,33.363
2023,33.123
2024,31.666
2025,32.304
2026,35.57
2027,31.887
2028,32.108
2029,31.911
2030,32.743
2031,44.385
2032,37.586
2033,40.411
2034,46.686
2035,35.558
2036,33.33
2037,33.365
2038,35.148
2039,33.148
2040,32.455
2041,31.573
2042,31.689
2043,31.933
2044,32.59
2045,31.666
2046,30.823
2047,29.99
2048,32.046
2049,31.655
2050,32.121
2051,31.936
2052,32.017
2053,31.618
2054,32.149
2055,31.423
2056,36.738
2057,33.518
2058,34.979
2059,33.513
2060,34.025
2061,32.249
2062,33.107
2063,31.581
2064,33.414
2065,33.727
2066,31.707
2067,32.949
2068,31.155
2069,32.487
2070,32.892
2071,34.481
2072,32.161
2073,31.752
2074,31.398
2075,34.85
2076,34.513
2077,32.478
2078,32.042
2079,33.547
2080,34.6
2081,35.031
2082,33.67
2083,33.476
2084,33.293
2085,32.622
2086,32.712
2087,38.025
2088,52.105
2089,38.309
2090,35.443
2091,36.139
2092,34.961
2093,34.905
2094,34.186
2095,34.917
2096,38.711
2097,34.463
2098,35.332
2099,35.677
2100,32.351
2101,33.336
2102,33.404
2103,32.236
2104,32.604
2105,34.48
2106,33.785
2107,33.322
2108,35.031
2109,34.344
2110,37.521
2111,46.344
2112,48.113
2113,37.537
2114,39.311
2115,36.532
2116,35.632
2117,35.779
2118,35.82
2119,35.923
2120,34.992
2121,34.856
2122,34.608
2123,36.203
2124,34.319
2125,33.298
2126,35.213
2127,34.348
2128,33.956
2129,33.527
2130,33.769
2131,33.335
2132,33.879
2133,34.35
2134,34.925
2135,34.099
2136,33.784
2137,33.783
2138,33.374
2139,33.212
2140,36.834
