Input,Time
1268,13.646
1269,14.501
1270,21.196
1271,16.767
1272,14.443
1273,15.451
1274,14.809
1275,11.364
1276,12.446
1277,13.466
1278,13.094
1279,13.091
1280,12.453
1281,31.76
1282,18.849
1283,14.445
1284,16.851
1285,21.196
1286,22.584
1287,15.492
1288,14.873
1289,16.618
1290,15.191
1291,15.683
1292,14.28
1293,13.056
1294,12.559
1295,14.331
1296,13.743
1297,16.307
1298,15.215
1299,15.815
1300,12.845
1301,14.95
1302,15.92
1303,18.04
1304,18.616
1305,23.808
1306,27.355
1307,17.67
1308,18.396
1309,15.721
1310,16.167
1311,15.699
1312,17.877
1313,16.372
1314,14.416
1315,14.416
1316,16.5
1317,14.643
1318,17.288
1319,15.837
1320,13.437
1321,13.148
1322,13.821
1323,14.085
1324,14.546
1325,13.235
1326,14.322
1327,16.09
1328,14.453
1329,12.935
1330,14.747
1331,14.117
1332,14.086
1333,14.077
1334,14.673
1335,12.916
1336,14.672
1337,13.503
1338,20.271
1339,24.406
1340,15.157
1341,15.342
1342,14.235
1343,12.308
1344,13.703
1345,14.048
1346,13.046
1347,13.894
1348,13.21
1349,13.772
1350,11.949
1351,16.498
1352,12.393
1353,12.676
1354,13.792
1355,22.77
1356,15.091
1357,14.216
1358,20.075
1359,13.377
1360,14.165
1361,14
1362,14.079
1363,15.098
1364,12.016
1365,13.199
1366,13.93
1367,14.684
1368,13.824
1369,13.266
1370,13.132
1371,13.869
1372,14.628
1373,19.006
1374,16.746
1375,22.71
1376,20.09
1377,17.35
1378,14.9
1379,14.966
1380,14.43
1381,14.316
1382,14.158
1383,14.521
1384,14.036
1385,15.431
1386,12.751
1387,13.793
1388,12.633
1389,13.764
1390,15.731
1391,13.812
1392,15.305
1393,13.74
1394,14.978
1395,15.203
1396,14.616
1397,13.096
1398,15.722
1399,15.738
1400,13.663
1401,15.19
1402,14.474
1403,14.037
1404,13.794
1405,11.579
1406,16.34
1407,16.061
1408,20.356
1409,15.1
1410,15.459
1411,15.93
1412,15.052
1413,16.542
1414,12.363
1415,15.494
1416,15.785
1417,20.572
1418,16.864
1419,20.485
1420,18.403
1421,16.159
1422,19.5
1423,16.789
1424,17.615
1425,16.026
1426,15.755
1427,15.416
1428,17.128
1429,17.422
1430,16.066
1431,15.685
1432,14.029
1433,18.897
1434,21.261
1435,19.974
1436,18.69
1437,16.806
1438,30.264
1439,20.23
1440,16.722
1441,15.276
1442,16.715
1443,16.107
1444,17.085
1445,14.88
1446,14.939
1447,16.294
1448,14.484
1449,14.907
1450,18.729
1451,16.471
1452,15.975
1453,15.712
1454,16.423
1455,16.235
1456,15.616
1457,15.093
1458,17.915
1459,16.301
1460,12.439
1461,13.43
1462,16.035
1463,16.983
1464,14.001
1465,17.585
1466,17.264
1467,14.341
1468,17.691
1469,27.282
1470,21.98
1471,26.518
1472,18.3
1473,15.96
1474,15.288
1475,16.576
1476,19.299
1477,14.427
1478,13.696
1479,13.243
1480,23.353
1481,14.467
1482,16.232
1483,15.26
1484,15.73
1485,16.205
1486,15.422
1487,14.681
1488,15.009
1489,16.353
1490,14.188
1491,19.459
1492,15.082
1493,16.393
1494,12.763
1495,16.57
1496,15.584
1497,12.868
1498,17.141
1499,18.318
1500,14.626
1501,15.156
1502,22.765
1503,17.656
1504,16.04
1505,14.989
1506,16.073
1507,16.118
1508,15.513
1509,14.319
1510,17.533
1511,16.733
1512,16.62
1513,17.917
1514,15.398
1515,15.708
1516,15.657
1517,14.887
1518,16.326
1519,15.204
1520,16.885
1521,15.882
1522,14.58
1523,15.626
1524,17.478
1525,13.175
1526,16.477
1527,14.522
1528,16.24
1529,14.475
1530,14.256
1531,15.031
1532,12.97
1533,20.622
1534,19.933
1535,15.235
1536,15.334
1537,16.207
1538,14.433
1539,15.44
1540,16.715
1541,15.325
1542,15.196
1543,14.463
1544,17.087
1545,15.76
1546,14.519
1547,17.293
1548,14.697
1549,13.6
1550,15.709
1551,16.874
1552,17.325
1553,18.533
1554,16.972
1555,16.741
1556,15.803
1557,16.137
1558,16.568
1559,14.832
1560,17.459
1561,15.889
1562,16.294
1563,15.821
1564,15.228
1565,14.979
1566,15.952
1567,15.183
1568,15.495
1569,17.446
1570,15.345
1571,17.031
1572,21.299
1573,15.942
1574,18.519
1575,16.696
1576,16.717
1577,15.959
1578,15.207
1579,16.98
1580,15.648
1581,14.359
1582,14.901
1583,16.623
1584,17.951
1585,14.553
1586,14.755
1587,24.606
1588,22.009
1589,25.082
1590,16.645
1591,17.142
1592,17.061
1593,15.286
1594,16.862
1595,17.668
1596,16.73
1597,15.311
1598,15.679
1599,15.181
1600,14.917
1601,22.489
1602,16.692
1603,15.438
1604,18.879
1605,18.954
1606,15.578
1607,16.34
1608,16.672
1609,17.805
1610,16.253
1611,17.324
1612,16.702
1613,16.447
1614,20.609
1615,16.041
1616,14.652
1617,23.074
1618,18.356
1619,24.213
1620,21.818
1621,17.549
1622,20.784
1623,17.255
1624,17.51
1625,19.796
1626,17.474
1627,16.407
1628,17.104
1629,18.203
1630,19.946
1631,17.519
1632,16.964
1633,15.953
1634,22.891
1635,18.015
1636,18.815
1637,17.31
1638,15.658
1639,16.102
1640,23.988
1641,17.093
1642,17.875
1643,17.378
1644,16.116
1645,16.132
1646,16.477
1647,18.174
1648,17.195
1649,19.137
1650,27.251
1651,19.874
1652,18.614
1653,19.105
1654,20.306
1655,18.442
1656,18.537
1657,16.357
1658,17.661
1659,16.593
1660,17.576
1661,16.342
1662,22.349
1663,17.618
1664,17.238
1665,18.236
1666,18.485
1667,19.72
1668,18.183
1669,17.799
1670,18.497
1671,18.673
1672,17.094
1673,17.544
1674,18.384
1675,16.296
1676,16.011
1677,17.413
1678,17.871
1679,20.043
1680,18.896
1681,21.831
1682,18.176
1683,18.721
1684,19.624
1685,18.564
1686,16.933
1687,18.975
1688,21.466
1689,19.854
1690,17.66
1691,22.549
1692,16.034
1693,17.534
1694,17.729
1695,17.894
1696,21.509
1697,15.815
1698,16.836
1699,17.177
1700,17.081
1701,18.688
1702,16.418
1703,16.489
1704,18.762
1705,17.046
1706,18.027
1707,17.969
1708,16.734
1709,17.587
1710,20.01
1711,14.889
1712,17.191
1713,18.283
1714,19.795
1715,16.753
1716,18.309
1717,18.715
1718,18.213
1719,19.247
1720,19.277
1721,18.434
1722,17.128
1723,17.197
1724,18.195
1725,17.326
1726,18.555
1727,18.069
1728,17.794
1729,17.108
1730,18.613
1731,19.686
1732,16.902
1733,23.953
1734,19.067
1735,21.017
1736,16.984
1737,16.225
1738,18.818
1739,17.059
1740,19.903
1741,20.113
1742,17.598
1743,18.052
1744,19.067
1745,16.675
1746,16.746
1747,20.372
1748,18.314
1749,17.163
1750,18.572
1751,17.884
1752,18.253
1753,16.791
1754,17.306
1755,16.589
1756,16.918
1757,17.301
1758,17.508
1759,17.974
1760,16.323
1761,16.915
1762,16.398
1763,23.193
1764,24.45
1765,24.288
1766,20.041
1767,18.638
1768,19.482
1769,23.684
1770,20.329
1771,18.161
1772,19.471
1773,18.832
1774,22.873
1775,21.844
1776,24.739
1777,19.769
1778,26.988
1779,18.585
1780,19.412
1781,20.616
1782,25.237
1783,17.458
1784,21.543
1785,18.626
1786,18.026
1787,18.806
1788,18.207
1789,17.418
1790,22.07
1791,24.892
1792,32.728
1793,20.89
1794,21.974
1795,24.499
1796,21.607
1797,18.287
1798,18.08
1799,19.34
1800,19.474
1801,20.775
1802,24.52
1803,18.65
1804,22.665
1805,20.301
1806,17.821
1807,18.147
1808,17.17
1809,19.928
1810,28.05
1811,27.72
1812,22.913
1813,20.354
1814,22.57
1815,18.127
1816,21.75
1817,21.884
1818,18.631
1819,19.273
1820,18.643
1821,21.706
1822,25.106
1823,23.297
1824,19.595
1825,19.393
1826,18.861
1827,21.697
1828,18.962
1829,19.117
1830,20.06
1831,19.617
1832,19.744
1833,25.4
1834,18.26
1835,21.513
1836,20.062
1837,20.052
1838,17.668
1839,20.084
1840,19.082
1841,18.96
1842,27.082
1843,18.954
1844,23.465
1845,20.533
1846,20.096
1847,19.135
1848,18.357
1849,22.123
1850,18.795
1851,24.791
1852,19.428
1853,18.434
1854,19.336
1855,22.374
1856,27.626
1857,26.224
1858,21.592
1859,19.291
1860,21.038
1861,20.96
1862,23.129
1863,18.864
1864,21.746
1865,21.012
1866,21.228
1867,18.583
1868,21.008
1869,19.214
1870,22.607
1871,19.272
1872,21.144
1873,19.13
1874,17.991
1875,18.389
1876,20.327
1877,18.734
1878,18.009
1879,18.324
1880,18.172
1881,19.31
1882,20.187
1883,18.563
1884,22.592
1885,21.627
1886,19.51
1887,20.532
1888,18.73
1889,19.614
1890,20.027
1891,18.942
1892,24.883
1893,19.449
1894,18.952
1895,19.635
1896,20.745
1897,20.993
1898,20.301
1899,22.854
1900,19.217
1901,22.114
1902,36.643
1903,25.68
1904,23.367
1905,24.076
1906,19.816
1907,22.076
1908,24.49
1909,24.688
1910,26.187
1911,21.807
1912,24.048
1913,26.476
1914,19.177
1915,18.733
1916,20.911
1917,19.298
1918,22.777
1919,22.049
1920,20.622
1921,21.445
1922,19.858
1923,22.349
1924,18.03
1925,18.904
1926,20.459
1927,26.379
1928,19.209
1929,19.871
1930,29.509
1931,20.691
1932,21.487
1933,20.98
1934,24.872
1935,22.722
1936,20.865
1937,20.56
1938,21.502
1939,20.021
1940,22.109
1941,21.043
1942,21.154
1943,24.593
1944,20.017
1945,32.596
1946,24.72
1947,20.921
1948,22.769
1949,23.524
1950,21.553
1951,24.74
1952,19.971
1953,22.046
1954,19.975
1955,26.893
1956,20.564
1957,22.801
1958,28.607
1959,19.138
1960,22.619
1961,21.412
1962,21.654
1963,20.164
1964,19.901
1965,20.756
1966,22.269
1967,20.785
1968,19.228
1969,19.287
1970,23.712
1971,20.553
1972,24.805
1973,28.82
1974,24.633
1975,21.348
1976,22.532
1977,22.317
1978,23.093
1979,21.458
1980,22.954
1981,23.443
1982,22.856
1983,23.825
1984,22.039
1985,23.963
1986,20.217
1987,24.264
1988,34.919
1989,28.774
1990,26.22
1991,24.8
1992,22.824
1993,21.6
1994,22.238
1995,22.729
1996,23.298
1997,23.947
1998,22.088
1999,24.201
2000,22.4
2001,20.971
2002,21.406
2003,21.141
2004,19.75
2005,19.696
2006,21.098
2007,19.949
2008,23.776
2009,21.427
2010,19.613
2011,24.463
2012,19.608
2013,22.655
2014,26.614
2015,22.242
2016,24.978
2017,27.181
2018,21.152
2019,21.748
2020,22.957
2021,21.983
2022,23.067
2023,23.016
2024,23.515
2025,22.353
2026,21.287
2027,20.089
2028,20.698
2029,25.432
2030,27.302
2031,36.59
2032,24.714
2033,21.936
2034,22.589
2035,22.919
2036,21.218
2037,22.078
2038,24.683
2039,20.76
2040,28.731
2041,24.294
2042,26.219
2043,20.23
2044,25.074
2045,21.202
2046,22.518
2047,19.644
2048,44.844
2049,27.798
2050,28.114
2051,21.871
2052,23.655
2053,22.936
2054,27.03
2055,22.232
2056,30.558
2057,25.913
2058,25.406
2059,20.086
2060,22.688
2061,22.052
2062,23.88
2063,20.562
2064,20.151
2065,24.996
2066,21.94
2067,24.891
2068,22.873
2069,22.397
2070,31.967
2071,24.097
2072,24.576
2073,24.016
2074,23.834
2075,19.47
2076,20.277
2077,24.46
2078,23.713
2079,24.242
2080,20.167
2081,23.135
2082,21.138
2083,21.384
2084,20.96
2085,27.013
2086,29.221
2087,32.798
2088,24.403
2089,23.802
2090,22.686
2091,20.484
2092,26.524
2093,25.731
2094,21.557
2095,21.409
2096,21.878
2097,25.008
2098,25.169
2099,25.625
2100,24.958
2101,21.573
2102,24.559
2103,22.174
2104,23.592
2105,22.248
2106,21.904
2107,28.719
2108,26.304
2109,26.171
2110,22.102
2111,22.479
2112,25.572
2113,25.952
2114,23.304
2115,24.594
2116,21.617
2117,22.398
2118,26.719
2119,30.436
2120,24.821
2121,22.436
2122,24.612
2123,26.834
2124,24.08
2125,25.196
2126,24.313
2127,26.904
2128,23.718
2129,21.531
2130,22.586
2131,22.323
2132,25.212
2133,23.332
2134,22.361
2135,25.974
2136,20.293
2137,23.448
2138,21.424
2139,26.84
2140,25.958
