Input,Time
4060,191.593
4061,252.234
4062,218.963
4063,206.062
4064,208.253
4065,190.943
4066,216.825
4067,208.658
4068,220.265
4069,195.579
4070,210.709
4071,241.223
4072,203.142
4073,211.246
4074,193.852
4075,218.647
4076,201.128
4077,198.125
4078,206.24
4079,192.223
4080,256.901
4081,222.186
4082,205.608
4083,205.22
4084,193.562
4085,222.003
4086,193.461
4087,211.583
4088,195.366
4089,206.898
4090,273.921
4091,207.797
4092,214.032
4093,197.635
4094,220.593
4095,199.03
4096,199.327
4097,205.507
4098,197.384
4099,266.221
4100,225.383
4101,227.993
4102,207.06
4103,201.472
4104,207.801
4105,193.699
4106,213.917
4107,195.867
4108,245.738
4109,241.387
4110,218.7
4111,223.547
4112,197.539
4113,220.103
4114,196.308
4115,213.877
4116,199.273
4117,204.681
4118,278.695
4119,217.061
4120,220.37
4121,198.766
4122,212.793
4123,202.171
4124,206.133
4125,206.986
4126,196.649
4127,268.804
4128,223.666
4129,222.298
4130,199.689
4131,206.427
4132,213.275
4133,200.616
4134,228.839
4135,200.536
4136,270.253
4137,229.517
4138,210.931
4139,209.508
4140,199.396
4141,221.324
4142,197.29
4143,225.654
4144,210.764
4145,257.669
4146,247.217
4147,214.67
4148,213.988
4149,198.833
4150,219.845
4151,199.778
4152,227.745
4153,206.009
4154,238.17
4155,245.048
4156,211.613
4157,217.316
4158,201.057
4159,222.588
4160,203.814
4161,223.957
4162,207.272
4163,211.766
4164,279.49
4165,216.11
4166,219.871
4167,201.752
4168,220.401
4169,205.117
4170,213.809
4171,208.001
4172,199.982
4173,279.28
4174,221.328
4175,221.685
4176,212.122
4177,212.389
4178,216.339
4179,206.179
4180,225.659
4181,201.109
4182,279.356
4183,228.137
4184,219.524
4185,214.049
4186,209.714
4187,224.44
4188,203.726
4189,222.85
4190,203.489
4191,275.218
4192,232.438
4193,226.756
4194,221.797
4195,251.485
4196,223.337
4197,211.976
4198,214.541
4199,206.311
4200,286.053
4201,225.323
4202,229.224
4203,208.202
4204,224.046
4205,210.447
4206,217.258
4207,214.972
4208,205.625
4209,272.25
4210,232.942
4211,231.032
4212,211.676
4213,231.855
4214,221.711
4215,229.646
4216,214.197
4217,219.133
4218,288.839
4219,221.45
4220,225.36
4221,205.196
4222,225.834
4223,207.818
4224,225.162
4225,207.507
4226,259.177
4227,258.96
4228,218.506
4229,224.148
4230,206.372
4231,225.085
4232,205.167
4233,226.024
4234,221.288
4235,281.705
4236,244.315
4237,223.682
4238,219.115
4239,211.571
4240,223.756
4241,207.858
4242,230.429
4243,209.709
4244,268.88
4245,236.289
4246,226.093
4247,217.503
4248,218.571
4249,221.653
4250,218.211
4251,224.225
4252,210.641
4253,287.243
4254,242.104
4255,231.236
4256,212.653
4257,232.334
4258,216.923
4259,230.572
4260,213.295
4261,211.807
4262,286.554
4263,220.45
4264,231.62
4265,210.129
4266,232.254
4267,212.404
4268,232.307
4269,211.401
4270,267.329
4271,242.59
4272,225.946
4273,226.425
4274,231.341
4275,227.837
4276,217.293
4277,235.037
4278,213.626
4279,284.399
4280,231.822
4281,238.135
4282,216.603
4283,230.156
4284,216.275
4285,226.841
4286,220.219
4287,216.175
4288,291.187
4289,229.318
4290,238.013
4291,216.22
4292,238.324
4293,214.848
4294,237.78
4295,216.73
4296,273.772
4297,256.15
4298,236.264
4299,227.155
4300,216.161
4301,228.129
4302,215.869
4303,235.045
4304,214.708
4305,304.486
4306,233.239
4307,240.126
4308,217.834
4309,235.837
4310,218.643
4311,236.459
4312,216.941
4313,271.027
4314,276.233
4315,229.521
4316,227.98
4317,217.418
4318,230.302
4319,214.895
4320,237.76
4321,220.63
4322,286.664
4323,239.038
4324,236.504
4325,218.194
4326,232.34
4327,218.424
4328,243.661
4329,221.258
4330,239.347
4331,275.925
4332,231.961
4333,241.759
4334,217.189
4335,237.58
4336,220.145
4337,238.996
4338,269.4
4339,320.18
4340,236.471
4341,244.116
4342,218.343
4343,244.984
4344,222.201
4345,239.682
4346,219.007
4347,289.679
4348,242.13
4349,243.665
4350,222.359
4351,238.045
4352,232.179
4353,241.603
4354,229.454
4355,234.01
4356,284.687
4357,233.118
4358,244.641
4359,227.564
4360,240.609
4361,223.153
4362,236.317
4363,218.392
4364,291.224
4365,235.224
4366,243.855
4367,222.001
4368,247.242
4369,222.027
4370,330.211
4371,317.275
4372,344.451
4373,248.152
4374,247.956
4375,223.472
4376,241.447
4377,222.486
4378,244.327
4379,292.494
4380,392.574
4381,259.571
4382,248.199
4383,225.254
4384,240.751
4385,221.891
4386,241.565
4387,226.215
4388,321.758
4389,244.969
4390,245.178
4391,232.047
4392,239.988
4393,221.909
4394,246.492
4395,231.487
4396,296.214
4397,250.413
4398,245.827
4399,229.222
4400,245.097
4401,224.91
4402,253.6
4403,230.615
4404,302.735
4405,254.356
4406,246.072
4407,232.642
4408,238.257
4409,230.798
4410,246.269
4411,235.32
4412,252.135
4413,282.098
4414,238.671
4415,235.103
4416,228.438
4417,244.612
4418,243.43
4419,236.228
4420,236.343
4421,299.031
4422,238.795
4423,243.951
4424,228.792
4425,249.546
4426,232.179
4427,252.135
4428,240.037
4429,305.456
4430,246.856
4431,244.973
4432,228.082
4433,256.574
4434,252.239
4435,261.86
4436,236.891
4437,308.931
4438,238.396
4439,251.286
4440,235.212
4441,248.487
4442,247.847
4443,251.618
4444,256.592
4445,309.256
4446,292.656
4447,251.104
4448,246.715
4449,237.719
4450,251.062
4451,237.253
4452,251.581
4453,300.267
4454,250.611
4455,253.585
4456,239.523
4457,240.236
4458,236.96
4459,240.05
4460,233.371
4461,313.28
4462,265.013
4463,259.908
4464,237.123
4465,245.366
4466,239.742
4467,240.629
4468,240.288
4469,325.743
4470,246.781
4471,250.509
4472,234.312
4473,251.876
4474,233.453
4475,248.646
4476,238.54
4477,317.261
4478,248.661
4479,250.359
4480,231.726
4481,256.846
4482,237.023
4483,245.549
4484,238.205
4485,318.884
4486,243.599
4487,249.555
4488,233.219
4489,247.104
4490,235.892
4491,246.186
4492,248.215
4493,319.975
4494,246.751
4495,249.276
4496,236.428
4497,253.957
4498,241.05
4499,246.169
4500,247.575
4501,307.535
4502,253.021
4503,252.375
4504,236.588
4505,251.248
4506,247.462
4507,246.505
4508,281.256
4509,278.803
4510,252.541
4511,243.782
4512,247.004
4513,241.8
4514,251.838
4515,239.591
4516,281.515
4517,274.942
4518,256.25
4519,244.902
4520,252.403
4521,243.83
4522,269.316
4523,238.286
4524,308.625
4525,256.583
4526,261.943
4527,241.869
4528,259.644
4529,237.31
4530,261.488
4531,236.801
4532,322.763
4533,253.027
4534,264.62
4535,243.948
4536,268.384
4537,240.082
4538,256.678
4539,243.429
4540,308.469
4541,252.594
4542,261.617
4543,241.639
4544,248.615
4545,254.062
4546,245.716
4547,280.458
4548,284.102
4549,257.777
4550,249.016
4551,256.211
4552,243.258
4553,269.753
4554,242.343
4555,313.69
4556,266.054
4557,264.396
4558,241.586
4559,260.505
4560,242.512
4561,259.071
4562,243.752
4563,336.813
4564,260.049
4565,262.736
4566,249.046
4567,252.219
4568,256.624
4569,244.37
4570,307.124
4571,280.978
4572,261.517
4573,247.44
4574,256.576
4575,242.1
4576,262.087
4577,246.144
4578,339.973
4579,261.857
4580,262.265
4581,242.184
4582,261.193
4583,250.806
4584,254.463
4585,257.502
4586,318.531
4587,313.079
4588,261.405
4589,266.629
4590,246.968
4591,268.401
4592,244.94
4593,323.601
4594,257.896
4595,265.962
4596,243.118
4597,268.484
4598,422.47
4599,332.765
4600,355.312
4601,271.703
4602,269.652
4603,269.29
4604,254.599
4605,270.629
4606,248.719
4607,313.294
4608,268.628
4609,266.389
4610,248.311
4611,269.583
4612,248.74
4613,266.803
4614,262.9
4615,410.632
4616,293.723
4617,278.366
4618,399.253
4619,396.764
4620,355.165
4621,375.296
4622,293.403
4623,288.888
4624,304.014
4625,413.269
4626,372.468
4627,302.752
4628,282.621
4629,254.779
4630,276.233
4631,261.187
4632,279.061
4633,316.693
4634,298.217
4635,284.831
4636,261.526
4637,276.169
4638,252.611
4639,275.469
4640,252.518
4641,340.986
4642,266.048
4643,270.053
4644,258.484
4645,262.708
4646,263.149
4647,260.089
4648,328.796
4649,286.6
4650,289.316
4651,257.235
4652,279.994
4653,256.184
4654,277.738
4655,285.866
4656,311.215
4657,269.415
4658,261.916
4659,276.982
4660,256.289
4661,274.096
4662,259.466
4663,332.693
4664,266.443
4665,270.209
4666,258.43
4667,249.939
4668,272.858
4669,264.577
4670,326.598
4671,273.192
4672,269.367
4673,256.975
4674,252.718
4675,272.669
4676,253.366
4677,331.131
4678,272.39
4679,271.569
4680,252.486
4681,279.852
4682,265.334
4683,254.833
4684,315.524
4685,279.934
4686,283.053
4687,253.148
4688,270.916
4689,263.956
4690,262.381
4691,321.923
4692,288.612
4693,274.888
4694,261.381
4695,275.552
4696,258.881
4697,279.219
4698,302.573
4699,285.382
4700,281.084
4701,263.51
4702,284.753
4703,259.454
4704,282.972
4705,264.978
4706,308.219
4707,289.532
4708,264.642
4709,281.443
4710,257.141
4711,277.307
4712,306.793
4713,295.116
4714,280.558
4715,276.136
4716,342.115
4717,308.781
4718,278.487
4719,336.408
4720,281.87
4721,290.825
4722,269.176
4723,278.293
4724,268.504
4725,266.838
4726,317.119
4727,302.747
4728,285.519
4729,265.695
4730,286.206
4731,261.77
4732,284.461
4733,277.947
4734,385.749
4735,303.404
4736,267.225
4737,281.286
4738,265.29
4739,276.697
4740,339.16
4741,300.592
4742,291.272
4743,264.19
4744,285.931
4745,262.323
4746,283.92
4747,312.901
4748,305.531
4749,282.194
4750,266.278
4751,284.206
4752,263.602
4753,282.598
4754,277.824
4755,320.148
4756,291.224
4757,263.359
4758,280.993
4759,270.235
4760,278.654
4761,333.338
4762,292.243
4763,279.892
4764,258.35
4765,283.486
4766,285.918
4767,268.465
4768,340.661
4769,280.479
4770,282.422
4771,276.905
4772,261.327
4773,282.275
4774,265.136
4775,330.855
4776,280.82
4777,268.92
4778,286.9
4779,265.465
4780,287.183
4781,269.089
4782,332.895
4783,288.313
4784,270.823
4785,286.357
4786,267.879
4787,284.947
4788,267.857
4789,339.595
4790,286.357
4791,273.876
4792,290.077
4793,269.818
4794,286.433
4795,305.059
4796,312.738
4797,294.767
4798,274.567
4799,298.031
4800,274.523
4801,285.985
4802,322.986
4803,306.029
4804,298.174
4805,268.315
4806,290.266
4807,278.172
4808,282.291
4809,331.535
4810,301.7
4811,297.626
4812,269.135
4813,292.335
4814,293.189
4815,276.678
4816,343.644
4817,291.712
4818,301.852
4819,335.43
4820,305.043
4821,299.183
4822,293.744
4823,372.67
4824,296.994
4825,276.74
4826,294.118
4827,269.165
4828,295.193
4829,326.923
4830,327.091
4831,299.574
4832,271.696
4833,290.496
4834,284.032
4835,282.511
4836,355.234
4837,298.763
4838,297.925
4839,271.248
4840,289.102
4841,285.503
4842,279.018
4843,367.343
4844,308.12
4845,300.439
4846,290.972
4847,290.466
4848,294.549
4849,276.979
4850,356.434
4851,289.597
4852,298.315
4853,289.133
4854,285.236
4855,297.325
4856,286.306
4857,340.401
4858,296.982
4859,275.136
4860,306.602
4861,345.51
4862,289.062
4863,350.99
4864,292.367
4865,312.157
4866,298.277
4867,290.386
4868,305.765
4869,277.199
4870,355.698
4871,294.13
4872,289.129
4873,310.704
4874,285.398
4875,299.803
4876,344.571
4877,317.943
4878,305.195
4879,279.848
4880,301.81
4881,289.531
4882,280.738
4883,351.72
4884,293.046
4885,303.85
4886,296.627
4887,282.63
4888,304.032
4889,279.938
4890,354.656
4891,298.916
4892,290.625
4893,308.834
4894,279.875
4895,303.263
4896,333.708
4897,313.001
4898,300.698
4899,280.859
4900,297.44
4901,290.413
4902,283.192
4903,360.859
4904,301.273
4905,303.375
4906,295.847
4907,282.451
4908,303.976
4909,302.755
4910,349.176
4911,307.31
4912,281.522
4913,303.803
4914,289.465
4915,284.005
4916,365.337
4917,299.217
4918,300.467
4919,294.659
4920,282.304
4921,299.634
4922,283.369
4923,379.345
4924,304.728
4925,284.967
4926,302.245
4927,283.106
4928,299.788
4929,360.53
4930,325.68
4931,309.121
4932,291.958
4933,285.992
4934,302.155
4935,285.219
4936,363.558
4937,301.423
4938,288.511
4939,305.424
4940,288.8
4941,296.48
4942,353.293
4943,312.226
4944,305.779
4945,290.198
4946,292.632
4947,310.809
4948,302.224
4949,337.127
4950,305.357
4951,284.563
4952,305.485
4953,297.715
4954,299.765
4955,359.971
4956,303.957
4957,308.088
4958,303.676
4959,292.533
4960,313.439
4961,324.973
4962,325.33
4963,313.365
4964,292.823
4965,312.729
4966,310.248
4967,286.689
4968,378.007
4969,308.1
4970,292.783
4971,310.996
4972,290.953
4973,301.989
4974,353.514
4975,311.554
4976,315.176
4977,299.525
4978,295.847
4979,307.455
4980,288.491
4981,372.554
4982,315.701
4983,348.32
4984,327.85
4985,308.289
4986,293.056
4987,378.979
4988,311.817
4989,295.808
4990,312.667
4991,297.062
4992,300.76
4993,357.698
4994,318.896
4995,312.764
4996,306.722
4997,291.163
4998,309.789
4999,333.347
5000,348.85
5001,319.744
5002,295.697
5003,307.749
5004,306.131
5005,293.679
5006,399.803
5007,323.905
5008,297.036
5009,316.446
5010,295.059
5011,309.427
5012,387.189
5013,320.829
5014,312.592
5015,307.108
5016,296.105
5017,319.602
5018,339.913
5019,335.111
5020,317.56
5021,292.648
5022,313.981
5023,312.733
5024,314.591
5025,375.944
5026,311.817
5027,315.485
5028,317.963
5029,297.074
5030,316.876
5031,363.038
5032,321.681
5033,312.065
5034,305.232
5035,308.082
5036,360.31
5037,356.063
5038,334.991
5039,323.523
5040,299.689
5041,315.874
5042,322.461
5043,301.221
5044,369.808
5045,319.933
5046,298.154
5047,322.919
5048,319.562
5049,300.202
5050,386.538
5051,319.691
5052,306.238
5053,318.771
5054,298.762
5055,313.912
5056,366.709
5057,320.909
5058,321.114
5059,316.58
5060,303.37
5061,318.692
5062,350.012
5063,329.561
5064,325.722
5065,307.802
5066,310.664
5067,314.857
5068,302.507
5069,367.79
5070,324.393
5071,312.711
5072,323.952
5073,316.549
5074,299.511
5075,382.549
5076,325.998
5077,317.205
5078,321.849
5079,317.994
5080,303.451
5081,388.795
5082,322.38
5083,306.992
5084,321.238
5085,313.024
5086,308.101
5087,377.628
5088,320.136
5089,312.933
5090,321.939
5091,301.564
5092,308.595
5093,375.991
5094,322.252
5095,325.473
5096,318.32
5097,300.009
5098,317.589
5099,378.68
5100,335.306
5101,323.161
5102,325.404
5103,299.122
5104,320.092
5105,372.774
5106,345.772
5107,328.46
5108,323.569
5109,303.525
5110,326.554
5111,434.542
5112,328.576
5113,324.284
5114,333.038
5115,302.984
5116,322.889
5117,392.593
5118,322.403
5119,325.481
5120,321.375
5121,302.315
5122,331.577
5123,388.478
5124,322.598
5125,322.95
5126,326.602
5127,304.422
5128,337.251
5129,384.721
5130,322.345
5131,322.044
5132,318.21
5133,307.146
5134,327.779
5135,374.264
5136,335.833
5137,327.238
5138,326.592
5139,307.353
5140,328.553
5141,370.397
5142,349.354
5143,328.581
5144,324.844
5145,312.651
5146,330.574
5147,373.249
5148,343.326
5149,331.64
5150,336.345
5151,311.572
5152,331.496
5153,379.44
5154,332.321
5155,326.597
5156,339.298
5157,314.857
5158,328.099
5159,375.47
5160,332.496
5161,332.478
5162,331.763
5163,312.374
5164,327.707
5165,378.497
5166,358.405
5167,364.915
5168,357.929
5169,473.832
5170,423.996
5171,385.328
5172,422.052
5173,355.416
5174,353.626
5175,388.111
5176,359.367
5177,348.667
5178,331.911
5179,324.534
5180,332.029
5181,366.29
5182,385.534
5183,355.088
5184,329.39
5185,315.242
5186,327.924
5187,381.24
5188,341.638
5189,336.38
5190,328.004
5191,313.691
5192,334.905
5193,409.12
5194,339.279
5195,338.553
5196,406.433
5197,335.373
5198,323.314
5199,392.409
5200,337.142
5201,314.622
5202,332.143
5203,335.269
5204,325.119
5205,392.799
5206,338.024
5207,316.005
5208,330.748
5209,342.531
5210,371.739
5211,352.939
5212,339.236
5213,328.342
5214,326.935
5215,336.319
5216,380.006
5217,348.791
5218,337.843
5219,330.994
5220,318.862
5221,337.421
5222,382.933
5223,337.188
5224,341.359
5225,345.905
5226,322.947
5227,333.091
5228,395.711
5229,337.209
5230,319.762
5231,345.133
5232,346.057
5233,322.793
5234,397.787
5235,340.839
5236,321.938
5237,341.996
5238,342.166
5239,364.596
5240,353.691
5241,343.392
5242,335.768
5243,324.324
5244,339.014
5245,388.057
5246,344.39
5247,340.547
5248,343.255
5249,319.471
5250,332.776
5251,400.498
5252,343.763
5253,329
5254,360.267
5255,340.863
5256,321.434
5257,404.781
5258,351.094
5259,324.326
5260,336.498
5261,352.424
5262,346.655
5263,379.103
5264,356.495
5265,340.646
5266,323.13
5267,342.72
5268,391.887
5269,351.582
5270,348.129
5271,340.791
5272,322.174
5273,340.621
5274,415.937
5275,348.207
5276,329.249
5277,345.967
5278,338.92
5279,328.171
5280,418.054
5281,354.676
5282,326.554
5283,340.389
5284,340.189
5285,375.508
5286,379.31
5287,347.941
5288,340.36
5289,322.489
5290,345.81
5291,412.927
5292,345.567
5293,335.607
5294,343.484
5295,338.094
5296,327.66
5297,421.287
5298,344.533
5299,325.316
5300,348.734
5301,348.485
5302,386.613
5303,378.789
5304,352.632
5305,338.365
5306,330.252
5307,345.888
5308,414.477
5309,353.4
5310,348.702
5311,485.884
5312,448.527
5313,496.262
5314,367.8
5315,341.316
5316,345.273
5317,371.616
5318,459.879
5319,374.382
5320,348.34
5321,352.676
5322,372.863
5323,361.021
5324,342.591
5325,352.374
5326,362.919
5327,349.11
5328,349.1
5329,364.272
5330,352.93
5331,346.908
5332,361.85
5333,371.425
5334,347.24
5335,350.637
5336,373.587
5337,356.25
5338,358.61
5339,356.477
5340,364.774
5341,342.409
5342,358.487
5343,363.472
5344,348.705
5345,346.216
5346,361.391
5347,395.016
5348,371.407
5349,349.167
5350,368.053
5351,475.143
5352,402.443
5353,356.403
5354,367.176
5355,379.15
5356,366.472
5357,351.042
5358,362.214
5359,365.613
5360,349.654
5361,352.041
5362,369.258
5363,361.318
5364,347.268
5365,357.239
5366,363.494
5367,351.156
5368,363.598
5369,369.36
5370,356.574
5371,343.167
5372,363.562
5373,362.89
5374,355.044
5375,358.703
5376,364.451
5377,356.697
5378,351.704
5379,360.086
5380,369.609
5381,368.156
5382,358.136
5383,373.322
5384,359.881
5385,358.771
5386,359.071
5387,361.98
5388,353.403
5389,364.083
5390,366.877
5391,366.135
5392,356.953
5393,350.282
5394,371.076
5395,376.588
5396,348.309
5397,358.251
5398,372.859
5399,363.651
5400,357.289
5401,361.756
5402,369.297
5403,353.998
5404,349.266
5405,377.442
5406,369.647
5407,352.498
5408,356.394
5409,382.295
5410,363.687
5411,363.671
5412,362.167
5413,372.371
5414,358.96
5415,358.041
5416,371.748
5417,375.422
5418,361.777
5419,356.881
5420,369.053
5421,393.786
5422,367.8
5423,356.992
5424,378.722
5425,378.003
5426,423.645
5427,361.082
5428,369.123
5429,376.135
5430,357.761
5431,363.951
5432,379.333
5433,376.003
5434,357.24
5435,370.78
5436,385.259
5437,371.126
5438,362.912
5439,359.901
5440,387.48
5441,374.736
5442,365.184
5443,361.419
5444,380.824
5445,377.12
5446,371.517
5447,371.568
5448,381.677
5449,373.522
5450,360.195
5451,371.89
5452,384.008
5453,360.121
5454,361.229
5455,366.124
5456,381.692
5457,368.202
5458,370.881
5459,374.789
5460,377.512
5461,362.473
5462,363.982
5463,375.365
5464,381.581
5465,546.075
5466,449.213
5467,395.494
5468,377.792
5469,380.677
5470,386.861
5471,370.901
5472,367.474
5473,374.787
5474,381.074
5475,366.634
5476,372.664
5477,406.162
5478,393.492
5479,371.162
5480,381.522
5481,484.061
5482,384.64
5483,381.879
5484,375.825
5485,362.819
5486,371.588
5487,377.442
5488,374.564
5489,360.164
5490,387.195
5491,395.637
5492,381.553
5493,365.582
5494,369.039
5495,402.048
5496,389.007
5497,377.089
5498,366.896
5499,373.805
5500,386.263
5501,383.999
5502,373.252
5503,375.211
5504,393.462
5505,372.332
5506,374.058
5507,380.564
5508,385.512
5509,375.24
5510,383.099
5511,379.527
5512,382.523
5513,379.733
5514,373.539
5515,380.104
5516,390.069
5517,391.814
5518,374.987
5519,379.573
5520,386.127
5521,391.598
5522,378.841
5523,369.272
5524,375.422
5525,391.265
5526,388.282
5527,369.445
5528,372.342
5529,390.884
5530,386.972
5531,383.554
5532,375.96
5533,380.407
5534,400.706
5535,387.881
5536,373.578
5537,374.514
5538,375.231
5539,386.955
5540,372.431
5541,373.032
5542,383.234
5543,392.59
5544,392.15
5545,378.433
5546,383.606
5547,400.395
5548,379.05
5549,369.167
5550,375.584
5551,388.235
5552,392.424
5553,385.881
5554,374.057
5555,382.642
5556,381.507
5557,382.27
5558,366.504
5559,378.383
5560,408.214
5561,393.521
5562,376.54
5563,370.973
5564,397.278
5565,404.131
5566,381.578
5567,369.181
5568,375.006
5569,400.206
5570,389.321
5571,377.964
5572,380.542
5573,396.455
5574,393.843
5575,387.585
5576,377.409
5577,378.818
5578,389.971
5579,383.023
5580,379.841
5581,402.683
5582,403.242
5583,403.487
5584,386.54
5585,384.726
5586,384.93
5587,391.223
5588,399.118
5589,387.199
5590,387.99
5591,394.729
5592,453.309
5593,395.708
5594,384.681
5595,395.075
5596,383.92
5597,402.006
5598,395.788
5599,378.553
5600,391.121
5601,394.361
5602,384.582
5603,384.586
5604,392.95
5605,397.65
5606,401.777
5607,382.064
5608,387.465
5609,401.014
5610,400.505
5611,399.535
5612,377.816
5613,387.901
5614,388.297
5615,394.921
5616,390.872
5617,405.024
5618,393.299
5619,395.323
5620,432.29
5621,414.063
5622,390.03
5623,401.616
5624,392.307
5625,404.933
5626,386.629
5627,390.304
5628,417.008
5629,431.168
5630,471.018
5631,476.808
5632,432.738
5633,509.54
5634,410.945
5635,507.107
5636,475.257
5637,395.852
5638,388.389
5639,405.312
5640,409.336
5641,409.278
5642,406.457
5643,390.852
5644,401.481
5645,399.222
5646,396.4
5647,386.313
5648,397.488
5649,411.583
5650,407.524
5651,399.049
5652,388.388
5653,387.822
5654,408.954
5655,416.436
5656,397.566
5657,387.547
5658,388.908
5659,417.949
5660,413.267
5661,394.75
5662,394.1
5663,388.177
5664,403.326
5665,407.691
5666,392.069
5667,435.362
5668,413.405
5669,403.421
5670,405.204
5671,404.091
5672,392.483
5673,412.301
5674,395.562
5675,408.71
5676,404.681
5677,401.194
5678,397.747
5679,402.177
5680,393.176
5681,401.3
5682,407.307
5683,399.017
5684,393.179
5685,394.78
5686,395.285
5687,416.784
5688,410.118
5689,396.971
5690,406.817
5691,401.128
5692,411.58
5693,398.966
5694,399.114
5695,397.11
5696,400.506
5697,414.016
5698,399.619
5699,402.469
5700,390.88
5701,396.725
5702,419.401
5703,401.536
5704,395.788
5705,387.067
5706,401.395
5707,412.584
5708,405.825
5709,401.61
5710,392.527
5711,407.558
5712,404.786
5713,408.943
5714,412.612
5715,404.645
5716,395.171
5717,399.631
5718,399.147
5719,403.562
5720,411.455
5721,401.128
5722,401.814
5723,411.455
5724,416.94
5725,410.779
5726,400.463
5727,402.847
5728,398.916
5729,415.148
5730,415.166
5731,406.587
5732,391.903
5733,400.153
5734,420.282
5735,414.759
5736,398.524
5737,402.559
5738,401.398
5739,405.897
5740,414.515
5741,417.057
5742,415.219
5743,408.463
5744,400.388
5745,406.875
5746,422.478
5747,413.767
5748,411.604
5749,402.63
5750,400.378
5751,400.066
5752,421.641
5753,419.176
5754,404.419
5755,396.745
5756,402.096
5757,413.02
5758,424.703
5759,408.01
5760,403.843
5761,402.432
5762,409.55
5763,415.715
5764,421.453
5765,415.641
5766,411.681
5767,404.316
5768,405.637
5769,417.329
5770,418.309
5771,419.473
5772,405.956
5773,398.508
5774,402.965
5775,423.508
5776,432.803
5777,412.95
5778,404.803
5779,461.189
5780,419.907
5781,416.549
5782,411.879
5783,426.07
5784,419.393
5785,410.611
5786,410.273
5787,420.84
5788,423.622
5789,430.954
5790,424.077
5791,412.223
5792,416.627
5793,411.497
5794,417.024
5795,420.376
5796,424.394
5797,408.668
5798,413.433
5799,418.667
5800,408.899
5801,419.259
5802,426.075
5803,434.459
5804,416.026
5805,409.116
5806,409.396
5807,430.807
5808,428.745
5809,422.728
5810,410.999
5811,405.958
5812,422.037
5813,419.349
5814,428.282
5815,418.481
5816,417.858
5817,420.716
5818,408.196
5819,411.665
5820,433.675
5821,433.855
5822,418.854
5823,404.466
5824,406.515
5825,425.487
5826,427.29
5827,426.712
5828,417.998
5829,413.95
5830,409.095
5831,425.987
5832,424.867
5833,426.615
5834,428.337
5835,421.979
5836,417.91
5837,409.284
5838,433.415
5839,425.628
5840,425.399
5841,422.518
5842,423.015
5843,416.823
5844,425.895
5845,415.86
5846,428.252
5847,440.596
5848,438.061
5849,422.427
5850,414.643
5851,421.066
5852,414.351
5853,439.403
5854,438.229
5855,435.883
5856,427.158
5857,426.277
5858,416.214
5859,419.793
5860,424.005
5861,449.678
5862,433.92
5863,420.301
5864,417.85
5865,427.765
5866,427.906
5867,428.051
5868,436.889
5869,436.345
5870,447.127
5871,422.701
5872,417.722
5873,416.982
5874,426.878
5875,432.699
5876,433.728
5877,426.348
5878,419.204
5879,420.967
5880,428.645
5881,429.397
5882,433.104
5883,518.236
5884,445.984
5885,424.55
5886,421.493
5887,427.4
5888,431.83
5889,420.95
5890,437.979
5891,433.322
5892,443.618
5893,424.353
5894,424.528
5895,425.286
5896,437.525
5897,440.108
5898,440.685
5899,429.112
5900,429.759
5901,424.781
5902,430.888
5903,433.034
5904,437.034
5905,442.88
5906,443.9
5907,423.434
5908,419.6
5909,435.475
5910,435.956
5911,432.404
5912,438.77
5913,429.041
5914,441.024
5915,429.3
5916,424.179
5917,428.784
5918,429.439
5919,439.851
5920,450.208
5921,438.641
5922,442.212
5923,432.073
5924,428.282
5925,449.132
5926,432.922
5927,443.255
5928,451.488
5929,440.93
5930,433.943
5931,435.46
5932,438.497
5933,438.217
5934,434.364
5935,431.636
5936,445.231
5937,439.683
5938,440.475
5939,432.785
5940,434.058
5941,432.691
5942,434.364
5943,426.735
5944,443.664
5945,453.873
5946,433.97
5947,429.808
5948,428.049
5949,439.627
5950,445.469
5951,434.308
5952,448.844
5953,448.081
5954,446.764
5955,437.699
5956,431.789
5957,439.581
5958,434.576
5959,438.808
5960,431.385
5961,448.444
5962,443.614
5963,436.646
5964,445.794
5965,433.771
5966,432.767
5967,449.255
5968,444.016
5969,435.177
5970,455.969
5971,450.202
5972,433.101
5973,439.241
5974,435.918
5975,441.234
5976,434.868
5977,440.619
5978,442.255
5979,463.586
5980,445.321
5981,462.157
5982,446.177
5983,439.756
5984,443.119
5985,441.479
5986,435.768
5987,448.233
5988,447.083
5989,485.362
5990,468.042
5991,467.201
5992,448.092
5993,447.561
5994,443.222
5995,445.937
5996,450.07
5997,436.661
5998,437.473
5999,439.697
6000,463.777
6001,455.688
6002,462.739
6003,443.959
6004,444.337
6005,441.478
6006,450.18
6007,434.659
6008,443.511
6009,455.912
6010,454.681
6011,450.874
6012,460.141
6013,457.158
6014,444.807
6015,442.64
6016,462.295
6017,609.278
6018,455.74
6019,434.499
6020,452.925
6021,452.175
6022,449.191
6023,447.241
6024,450.648
6025,452.177
6026,441.288
6027,456.336
6028,464.101
6029,462.719
6030,444.151
6031,469.857
6032,483.182
6033,570.321
6034,512.336
6035,527.623
6036,535.311
6037,452.738
6038,465.505
6039,448.251
6040,443.731
6041,463.403
6042,452.989
6043,456.688
6044,470.533
6045,457.354
6046,457.103
6047,470.701
6048,461.783
6049,455.401
6050,453.789
6051,456.676
6052,441.174
6053,450.201
6054,452.135
6055,444.266
6056,536.555
6057,458.602
6058,466.372
