Input,Time
2031,27.184
2032,21.301
2033,21.099
2034,20.991
2035,21.728
2036,24.561
2037,24.224
2038,24.341
2039,24.042
2040,23.291
2041,24.097
2042,26.448
2043,28.171
2044,30.199
2045,20.739
2046,23.783
2047,20.056
2048,22.478
2049,21.134
2050,27.551
2051,20.898
2052,25.719
2053,21.667
2054,26.905
2055,21.454
2056,24.802
2057,21.512
2058,36.189
2059,28.811
2060,23.99
2061,24.387
2062,24.514
2063,22.69
2064,22.705
2065,25.86
2066,21.259
2067,28.558
2068,31.425
2069,22.815
2070,21.631
2071,23.547
2072,22.313
2073,24.655
2074,24.753
2075,20.267
2076,21.491
2077,22.042
2078,25.397
2079,23.654
2080,20.451
2081,21.626
2082,23.741
2083,20.724
2084,34.945
2085,30.327
2086,20.886
2087,24.948
2088,21.435
2089,25.204
2090,21.688
2091,22.221
2092,20.931
2093,24.827
2094,22.502
2095,21.326
2096,21.503
2097,23.352
2098,27.055
2099,26.821
2100,29.317
2101,22.332
2102,22.699
2103,24.749
2104,21.256
2105,23.606
2106,22.444
2107,27.652
2108,25.635
2109,22.852
2110,21.698
2111,21.416
2112,25.085
2113,24.884
2114,23.405
2115,22.082
2116,23.044
2117,54.098
2118,35.85
2119,31.158
2120,25.181
2121,22.535
2122,24.911
2123,24.159
2124,23.013
2125,24.408
2126,22.34
2127,21.976
2128,21.56
2129,20.818
2130,21.326
2131,22.294
2132,22.209
2133,21.802
2134,22.458
2135,23.774
2136,19.226
2137,21.469
2138,19.729
